Reporter Name;Partner Name;Trade Flow;Indicator;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Italy;Indonesia;Import;Import Partner Share (%);0,483;0,4874;0,4467;0,4507;0,5031;0,3965;0,3674;0,3643;0,381;0,4055;0,4151;0,3966;0,4024;0,3872;0,4661;0,5378;0,5594;0,6615;0,547;0,5306;0,5593;0,538;0,4514;0,4658;0,4258;0,4312
Italy;Iran, Islamic Rep.;Import;Import Partner Share (%);0,6091;0,8752;0,9313;0,8596;0,5951;0,6912;0,945;0,8947;0,7194;0,7213;0,7629;0,9516;1,105;1,1138;1,0261;0,6612;1,2914;1,327;0,5889;0,0381;0,1234;0,1267;0,2856;0,8389;0,6867;0,0359
Italy;Iraq;Import;Import Partner Share (%);0;0;0,0001;0,0972;0,1857;0,3648;0,7045;0,2565;0,1922;0,2712;0,2829;0,5314;0,6286;0,7844;1,0301;0,8516;0,8471;0,7118;0,9235;0,8173;0,9039;0,9084;0,8008;0,7027;0,9003;1,1178
Italy;Ireland;Import;Import Partner Share (%);0,9344;0,9406;1,0039;1,0012;1,106;1,4155;1,3573;1,3619;1,3915;1,5522;1,4652;1,3179;1,066;0,9314;0,7961;1,0565;0,8528;0,7752;0,7516;0,8967;0,7852;1,1109;0,938;0,9333;0,9448;1,0515
Italy;Israel;Import;Import Partner Share (%);0,2881;0,2702;0,2698;0,318;0,3673;0,3263;0,3468;0,3212;0,2998;0,297;0,3125;0,2789;0,2808;0,2565;0,2969;0,3284;0,2691;0,2577;0,2545;0,2618;0,2536;0,2385;0,2459;0,2044;0,1868;0,1883
Italy;Jamaica;Import;Import Partner Share (%);0,0051;0,0032;0,004;0,004;0,0043;0,0049;0,0032;0,0042;0,0059;0,0042;0,0039;0,0007;0,0002;0,0001;0,0002;0,0001;0,0002;0,0002;0,0077;0,0004;0,0006;0,0007;0,0005;0,0004;0,0039;0,0006
Italy;Japan;Import;Import Partner Share (%);2,3578;2,2415;1,9099;2,0257;2,1968;2,4916;2,4828;2,3794;2,0362;2,0071;1,9324;1,6088;1,5434;1,4322;1,3134;1,31;1,1667;1,0502;0,839;0,7108;0,7574;0,8426;1,0929;1,0417;0,8834;0,9696
Italy;Jordan;Import;Import Partner Share (%);0,0108;0,0158;0,0159;0,0151;0,0112;0,0092;0,0054;0,0037;0,0042;0,0044;0,0069;0,0076;0,0084;0,0071;0,015;0,0144;0,0168;0,0144;0,0141;0,0116;0,0143;0,0135;0,0118;0,0112;0,0122;0,0116
Italy;Kazakhstan;Import;Import Partner Share (%);0,0431;0,0669;0,0632;0,0693;0,122;0,2345;0,2409;0,216;0,2741;0,1945;0,2602;0,605;0,78;0,5809;0,6952;0,4465;0,6444;0,8765;1,2319;1,0211;0,6788;0,6276;0,3984;0,3347;0,4106;0,4975
Italy;Kenya;Import;Import Partner Share (%);0,0285;0,023;0,0269;0,0287;0,0274;0,0187;0,018;0,0189;0,0165;0,0141;0,0169;0,018;0,0155;0,0175;0,0135;0,0099;0,0119;0,0207;0,0219;0,0188;0,0235;0,0241;0,0142;0,0135;0,0111;0,0091
Italy;Kiribati;Import;Import Partner Share (%);;;;0,0001;;0;;;0;0;;0;;;0;;;0;0;0;0;;;0;;
Italy;Korea, Dem. Rep.;Import;Import Partner Share (%);0,0032;0,0019;0,0006;0,0007;0,0007;0,001;0,0019;0,0011;0,0013;0,0012;0,0011;0,0002;0,0003;0,0001;0,0006;0,0002;0,0002;0,0001;0,0002;0,0002;0,0001;0,0001;0;0;0;0
Italy;Korea, Rep.;Import;Import Partner Share (%);0,4864;0,5422;0,4902;0,61;0,8286;0,8484;0,8693;0,8914;0,9235;0,9775;1,1154;1,2726;1,0518;0,8553;0,7954;0,7255;0,8127;0,8108;0,7428;0,6534;0,6564;0,8632;0,807;0,8438;0,9524;0,8792
Italy;Kuwait;Import;Import Partner Share (%);0,0086;0,005;0,0021;0,0023;0,012;0,0234;0,1445;0,0581;0,0109;0,0158;0,0139;0,0391;0,0205;0,0311;0,0379;0,0243;0,0293;0,0199;0,0261;0,0393;0,0513;0,0497;0,2528;0,3005;0,087;0,013
Italy;Kyrgyz Republic;Import;Import Partner Share (%);0,0024;0,0019;0,0016;0,0018;0,0014;0,001;0,0011;0,0008;0,0005;0,0003;0,0005;0,0004;0,0002;0,0006;0,0004;0,0001;0,0001;0,0002;0,0001;0,0003;0,004;0,0002;0,0003;0,0034;0,0003;0,0005
Italy;Lao PDR;Import;Import Partner Share (%);0,0014;0,0018;0,0018;0,0025;0,0048;0,0029;0,0041;0,005;0,0046;0,0038;0,0037;0,0025;0,0017;0,0016;0,0021;0,0017;0,0029;0,0039;0,0051;0,0044;0,0039;0,0038;0,0076;0,005;0,0044;0,0071
Italy;Latvia;Import;Import Partner Share (%);0,0143;0,0133;0,009;0,01;0,02;0,0196;0,0205;0,019;0,0239;0,0239;0,0198;0,0163;0,0184;0,0203;0,0211;0,0215;0,0257;0,0249;0,0281;0,0286;0,031;0,0286;0,0333;0,0345;0,0356;0,0542
Italy;Lebanon;Import;Import Partner Share (%);0,0113;0,0096;0,0094;0,012;0,0085;0,0073;0,0073;0,0095;0,0096;0,0139;0,0071;0,0075;0,0069;0,0077;0,0091;0,0062;0,0077;0,0088;0,009;0,0118;0,0084;0,0099;0,0094;0,0103;0,0098;0,0087
Italy;Lesotho;Import;Import Partner Share (%);;;;;;;0;0,0001;;0;0;0;0;0;0;;0;0;;0;0,0001;0;0;0;0,0005;
Italy;Liberia;Import;Import Partner Share (%);0,0007;0,0038;0,0002;0,0042;0,0091;0,0271;0,0195;0,026;0,0215;0,0138;0,002;0,0053;0,0029;0,0007;0,0021;0,001;0,0008;0,003;0,0017;0,0017;0,0009;0,0008;0,007;0,0005;0,0009;0,0022
Italy;Libya;Import;Import Partner Share (%);2,0016;1,8679;2,1748;2,142;1,474;1,4968;2,4697;2,0725;1,8789;1,9871;2,2081;2,9006;3,0514;3,2093;3,8007;3,4417;3,3416;0,9896;3,3904;2,242;1,2752;0,9232;0,4912;0,6939;0,9835;1,1113
Italy;Lithuania;Import;Import Partner Share (%);0,0232;0,038;0,037;0,0376;0,0434;0,0381;0,0396;0,0432;0,0446;0,053;0,0538;0,0515;0,0604;0,0727;0,067;0,0739;0,0763;0,0863;0,0962;0,1085;0,1178;0,1239;0,1345;0,1363;0,1317;0,1712
Italy;Luxembourg;Import;Import Partner Share (%);;;;;;0,2867;0,2963;0,3372;0,3183;0,4106;0,3999;0,4128;0,3541;0,4504;0,4014;0,3462;0,2872;0,2112;0,2668;0,3025;0,2609;0,2509;0,2377;0,1586;0,1269;0,1631
Italy;Macao;Import;Import Partner Share (%);0,0144;0,0123;0,0096;0,0106;0,0081;0,008;0,0133;0,0151;0,0144;0,023;0,0335;0,0112;0,0126;0,0122;0,0064;0,0034;0,0026;0,0011;0,0007;0,0005;0,0006;0,0005;0,0016;0,002;0,0018;0,0019
Italy;Madagascar;Import;Import Partner Share (%);0,0167;0,017;0,015;0,0178;0,0163;0,0197;0,0143;0,0117;0,0104;0,0124;0,0135;0,0095;0,0133;0,0112;0,0095;0,0095;0,0077;0,0061;0,0094;0,0094;0,0087;0,0086;0,0067;0,0067;0,0066;0,0068
Italy;Malawi;Import;Import Partner Share (%);0,0015;0,0019;0,0029;0,003;0,0022;0,0037;0,0034;0,002;0,0008;0,003;0,0026;0,0006;0,0008;0,0011;0,0009;0,0007;0,0008;0,0015;0,0049;0,0027;0,005;0,0052;0,0033;0,0027;0,0016;0,0005
Italy;Malaysia;Import;Import Partner Share (%);0,3231;0,3457;0,3591;0,3062;0,288;0,2787;0,2755;0,2469;0,2179;0,216;0,2266;0,2196;0,2648;0,2468;0,2033;0,2264;0,2257;0,222;0,2035;0,2052;0,1905;0,2404;0,2608;0,2531;0,2597;0,2778
Italy;Maldives;Import;Import Partner Share (%);0,0005;0,0014;0,0031;0,0001;0,0001;0;0,0001;0,0002;0,0001;0,0002;0,0005;0,0005;0,0009;0,0014;0,0034;0,004;0,0022;0,0032;0,0038;0,0033;0,0024;0,0038;0,0025;0,0021;0,003;0,0026
Italy;Mali;Import;Import Partner Share (%);0,0047;0,0091;0,02;0,0269;0,0283;0,014;0,0081;0,0048;0,0075;0,0059;0,007;0,0037;0,0018;0,0016;0,0009;0,0007;0,002;0,0014;0,0032;0,0031;0,003;0,0026;0,0017;0,0013;0,001;0,0008
Italy;Malta;Import;Import Partner Share (%);0,3608;0,2831;0,103;0,0448;0,0468;0,0496;0,0508;0,0639;0,0664;0,0282;0,0408;0,0654;0,0566;0,0485;0,0767;0,0753;0,0682;0,0652;0,0568;0,0606;0,0615;0,0775;0,1105;0,1156;0,0651;0,0898
Italy;Marshall Islands;Import;Import Partner Share (%);;;;;0,0217;;0;0,0001;0;0,0031;0,0003;0;0,0002;0,0006;0,0043;0,0015;0,0002;0,0015;0,0005;0;0,0009;;0;0,0003;0,0001;0
Italy;Martinique;Import;Import Partner Share (%);0,0002;0;;;;;;;;;;;;;;;;;;;;;;;;
Italy;Mauritania;Import;Import Partner Share (%);0,0454;0,059;0,0464;0,0489;0,0405;0,0321;0,0302;0,0345;0,0347;0,0221;0,0232;0,0403;0,0408;0,0314;0,0306;0,0442;0,0324;0,0523;0,0469;0,0534;0,042;0,0376;0,0287;0,0272;0,0224;0,0286
Italy;Mauritius;Import;Import Partner Share (%);0,0335;0,0325;0,0335;0,03;0,0287;0,0238;0,0225;0,0272;0,0251;0,0218;0,022;0,0278;0,0192;0,0215;0,025;0,0255;0,0308;0,035;0,0436;0,0578;0,0422;0,0325;0,0381;0,037;0,0192;0,0233
Italy;Mayotte;Import;Import Partner Share (%);;;;;;;0,0006;;0,0002;0,0003;;0;;;0,0001;0,0004;0,0006;0,0001;0,0007;0,0004;;;;;;
Italy;Mexico;Import;Import Partner Share (%);0,0615;0,1743;0,1178;0,1428;0,1006;0,0991;0,134;0,1202;0,0991;0,116;0,104;0,089;0,0823;0,1143;0,1514;0,1678;0,1689;0,2468;0,2727;0,2524;0,3369;0,342;0,2922;0,2362;0,2182;0,2551
Italy;Micronesia, Fed. Sts.;Import;Import Partner Share (%);;;;;;0,0004;;;0;;;;;;0;;;0;;;0;0,0001;;;0;
Italy;Moldova;Import;Import Partner Share (%);0,0115;0,0142;0,0135;0,0154;0,0194;0,0169;0,023;0,0282;0,038;0,035;0,0399;0,0288;0,0353;0,0374;0,039;0,0481;0,0447;0,0565;0,0537;0,0515;0,0728;0,0573;0,0647;0,0688;0,0738;0,062
Italy;Mongolia;Import;Import Partner Share (%);0,01;0,0095;0,0084;0,0055;0,0063;0,0072;0,0084;0,007;0,0038;0,004;0,0032;0,0062;0,009;0,0102;0,0085;0,0059;0,0092;0,0096;0,0094;0,0099;0,0118;0,0127;0,0104;0,0109;0,0096;0,011
Italy;Montenegro;Import;Import Partner Share (%);;;;;;;;;;;;;0,0505;0,0427;0,0325;0,0149;0,0073;0,0096;0,0145;0,0077;0,0111;0,0118;0,0065;0,0048;0,0041;0,0042
Italy;Montserrat;Import;Import Partner Share (%);;0;0,0005;0;0,0001;0,0001;0,0001;0;0;0,0001;0,0001;0;0,0001;0;0,0002;0;0;0;;;;0;0;0,0001;0,0001;0
Italy;Morocco;Import;Import Partner Share (%);0,2227;0,2126;0,2139;0,1984;0,1719;0,1792;0,215;0,2177;0,2014;0,1739;0,1623;0,1597;0,1531;0,167;0,1588;0,1409;0,143;0,1528;0,1543;0,1817;0,1973;0,2152;0,2275;0,2503;0,2403;0,2646
Italy;Mozambique;Import;Import Partner Share (%);0,0087;0,0043;0,0053;0,0043;0,0069;0,0046;0,0058;0,0154;0,0166;0,0376;0,0596;0,0604;0,0959;0,1144;0,0682;0,054;0,0904;0,0823;0,0723;0,098;0,0928;0,0971;0,1;0,1002;0,108;0,0887
Italy;Myanmar;Import;Import Partner Share (%);0,0037;0,0036;0,0039;0,0054;0,0061;0,0077;0,0117;0,0144;0,0152;0,0146;0,0171;0,0092;0,0086;0,0097;0,0012;0,0017;0,0016;0,0014;0,0031;0,0056;0,009;0,0152;0,0258;0,0318;0,0558;0,0734
Italy;Namibia;Import;Import Partner Share (%);;;;;;;0,0099;0,0108;0,0105;0,013;0,0192;0,0336;0,0604;0,0807;0,0209;0,0116;0,0346;0,0326;0,0202;0,0201;0,017;0,0289;0,0467;0,0546;0,0547;0,0387
Italy;Nauru;Import;Import Partner Share (%);;;0;0,0001;0,0001;0;;;0;;0;;;;0;0;0;;0;0;0;0,0001;0;;;
Italy;Nepal;Import;Import Partner Share (%);0,0033;0,0037;0,0036;0,0042;0,0037;0,0022;0,004;0,0038;0,0037;0,0028;0,0029;0,0028;0,0023;0,0019;0,0021;0,0022;0,0023;0,002;0,0022;0,002;0,0025;0,0027;0,0026;0,0025;0,0024;0,0021
Italy;Netherlands;Import;Import Partner Share (%);5,7101;5,6042;6,01;6,1523;6,1771;6,1818;5,6795;5,8998;5,5872;5,5935;5,6509;5,3608;5,1404;5,2593;5,058;5,6742;5,4264;5,2311;5,4025;5,7312;5,8316;5,5516;5,49;5,6601;5,3264;5,2439
Italy;Netherlands Antilles;Import;Import Partner Share (%);0,0141;0,0477;0,0571;0,0244;0,0035;0,0063;0,0032;0,0007;0,0062;0,0042;0,0043;0,0004;0,0107;0,0193;0,0341;0,0209;0,0179;;;;;;;;;
Italy;New Caledonia;Import;Import Partner Share (%);0,0117;0,0111;0,0017;0,0016;0,0081;0,0087;0,007;0,0061;0,0114;0,0112;0,0087;0,0092;0,0206;0,0158;0,0089;0,0044;0,0065;0,0047;0,0079;0,0048;0,0024;0,0006;0,003;0,0021;0,0021;0,0007
Italy;New Zealand;Import;Import Partner Share (%);0,1094;0,1037;0,1211;0,1059;0,1216;0,0928;0,1044;0,1146;0,1004;0,0971;0,0841;0,0888;0,0816;0,0682;0,062;0,0659;0,0548;0,066;0,0608;0,0678;0,0734;0,0712;0,0669;0,0573;0,0533;0,0475
Italy;Nicaragua;Import;Import Partner Share (%);0,0025;0,0031;0,003;0,0039;0,0036;0,0024;0,0022;0,0024;0,0023;0,0022;0,002;0,002;0,0022;0,003;0,0029;0,0027;0,0048;0,008;0,0081;0,0059;0,0105;0,0098;0,0074;0,0089;0,009;0,0075
Italy;Niger;Import;Import Partner Share (%);0,0001;0,0003;0,0001;0,0012;0,0002;0,0001;0,0001;0,0003;0,0003;0,0004;0,0001;0,0001;0;0,0001;0;0;0;0,0001;0,0087;0,0001;0;0,0001;0;0;0;0
Italy;Nigeria;Import;Import Partner Share (%);0,1408;0,1325;0,1773;0,258;0,175;0,1109;0,1362;0,1729;0,1908;0,1757;0,166;0,1959;0,2301;0,2342;0,2861;0,2618;0,1473;0,3923;0,4437;0,5505;0,2753;0,2138;0,1643;0,1946;0,285;0,3613
Italy;Niue;Import;Import Partner Share (%);;;;;;;;;;;;;;0;;0;;0;;;0;;;;;
Italy;Norfolk Island;Import;Import Partner Share (%);;;;;;;;;;;0;;0;;;;;;;;;;;;;
Italy;North Macedonia;Import;Import Partner Share (%);0,1307;0,1094;0,0646;0,0567;0,0688;0,0764;0,0726;0,0437;0,044;0,0524;0,0651;0,069;0,068;0,0786;0,0669;0,0607;0,0767;0,0772;0,0589;0,0627;0,0697;0,05;0,0465;0,0398;0,044;0,0409
Italy;Northern Mariana Islands;Import;Import Partner Share (%);0;0,0001;0;0,0003;0,0001;0;0;0;0;0;0;0,0001;0,0002;0,0002;0,0001;0;0;;0;;;;0;;0;0
Italy;Norway;Import;Import Partner Share (%);0,4447;0,3901;0,4362;0,4038;0,3146;0,3206;0,3203;0,3313;0,5058;0,5196;0,3444;0,3308;0,4119;0,3524;0,3993;0,7142;0,4256;0,4727;0,441;0,4185;0,3326;0,2463;0,1826;0,2156;0,3344;0,2621
Italy;Occ.Pal.Terr;Import;Import Partner Share (%);;;;;;;0,0002;0,0003;0,0007;0,0003;0,0002;0,0003;0,0003;0,0004;0,0002;0,0002;0,0002;0,0003;0,0002;0,0002;0,0001;0,0002;0,0005;0,0002;0,0002;0,0003
Italy;Oman;Import;Import Partner Share (%);0,002;0,0022;0,0028;0,0021;0,0017;0,0007;0,0021;0,0037;0,005;0,0051;0,0048;0,0058;0,0087;0,006;0,0043;0,0139;0,021;0,0314;0,0247;0,0385;0,0109;0,0207;0,0137;0,014;0,0196;0,0252
Italy;Other Asia, nes;Import;Import Partner Share (%);0,5562;0,5772;0,5952;0,5863;0,7255;0,7163;0,7151;0,6318;0,5555;0,5757;0,5447;0,5341;0,5349;0,5396;0,505;0,472;0,5534;0,4891;0,411;0,4021;0,4396;0,4404;0,4939;0,4805;0,4922;0,4689
Italy;Pakistan;Import;Import Partner Share (%);0,1386;0,1334;0,1217;0,1171;0,106;0,0975;0,0957;0,1109;0,1172;0,1411;0,148;0,1323;0,1212;0,1221;0,1295;0,1416;0,1336;0,1451;0,1131;0,132;0,1561;0,1561;0,163;0,1568;0,1535;0,174
Italy;Palau;Import;Import Partner Share (%);;;;;;;0;;;;;0;0;;;;;;;;;;0;0;;
Italy;Panama;Import;Import Partner Share (%);0,0289;0,0332;0,0277;0,0157;0,0331;0,0267;0,0207;0,0215;0,0217;0,0223;0,0177;0,016;0,028;0,0225;0,0392;0,0185;0,0096;0,0089;0,0085;0,0068;0,0078;0,0073;0,0051;0,0042;0,0144;0,0095
Italy;Papua New Guinea;Import;Import Partner Share (%);0,0006;0,0025;0,004;0,0126;0,0183;0,0194;0,0185;0,0131;0,0204;0,0185;0,0117;0,0108;0,0147;0,0186;0,0124;0,0262;0,0251;0,0279;0,0233;0,0285;0,0259;0,0265;0,018;0,0189;0,0128;0,0168
Italy;Paraguay;Import;Import Partner Share (%);0,0192;0,0195;0,0168;0,0141;0,0128;0,0139;0,0164;0,0169;0,016;0,0324;0,0422;0,0242;0,0228;0,0221;0,022;0,0341;0,0587;0,0527;0,0456;0,062;0,0894;0,0819;0,0818;0,0682;0,0367;0,0287
Italy;Peru;Import;Import Partner Share (%);0,1281;0,1389;0,1133;0,1276;0,0865;0,0736;0,0618;0,0584;0,0717;0,067;0,0864;0,0986;0,1572;0,1918;0,1679;0,1552;0,1972;0,2404;0,2044;0,2167;0,1475;0,1465;0,1186;0,13;0,1348;0,1259
Italy;Philippines;Import;Import Partner Share (%);0,0967;0,106;0,0829;0,0586;0,0938;0,0659;0,1089;0,0648;0,0535;0,0551;0,057;0,0582;0,0756;0,0506;0,0634;0,0726;0,0885;0,066;0,0544;0,0495;0,0523;0,0657;0,0591;0,0664;0,06;0,0696
Italy;Pitcairn;Import;Import Partner Share (%);0;;0;0;0;0,0004;0;0;0,0002;0,0001;0,0023;0;0,006;0;;0;;;;0;;;;0;;
Italy;Poland;Import;Import Partner Share (%);0,5487;0,6127;0,6481;0,735;0,7822;0,8037;0,8083;0,8338;0,9168;1,0244;1,2482;1,3449;1,5886;1,7166;1,7555;2,2298;1,9651;1,8712;1,8727;1,837;2,0233;2,3175;2,3913;2,4635;2,2971;2,5087
Italy;Portugal;Import;Import Partner Share (%);0,3488;0,4095;0,4854;0,4543;0,4536;0,4724;0,4191;0,4809;0,5316;0,5021;0,4668;0,4465;0,4495;0,4077;0,3669;0,3789;0,3772;0,3882;0,4223;0,4206;0,4238;0,4071;0,4381;0,4417;0,4749;0,5143
Italy;Qatar;Import;Import Partner Share (%);0,0076;0,0022;0,0069;0,0026;0,0018;0,0018;0,0006;0,0019;0,0054;0,0099;0,0148;0,0147;0,0108;0,0118;0,0112;0,1113;0,4234;0,5157;0,6203;0,5079;0,3366;0,3656;0,2489;0,3023;0,3636;0,3167
Italy;Reunion;Import;Import Partner Share (%);0,0012;0,0008;;;;;;;;;;;;;;;;;;;;;;;;
Italy;Romania;Import;Import Partner Share (%);0,5402;0,684;0,6882;0,8168;0,891;0,938;0,9919;1,2771;1,456;1,4775;1,4099;1,3145;1,2216;1,1827;1,1457;1,2571;1,2701;1,319;1,3214;1,4371;1,6847;1,7336;1,7186;1,6407;1,7051;1,6888
Italy;Russian Federation;Import;Import Partner Share (%);2,8585;2,6486;2,2564;2,0539;1,727;1,3798;2,0317;1,9616;1,9136;1,9442;2,3009;2,5437;2,2588;2,4977;2,3395;4,077;3,9802;4,2083;4,8179;5,5949;4,8401;3,8891;2,8952;3,0758;3,5137;3,3766
Italy;Rwanda;Import;Import Partner Share (%);0,0015;0,0014;0,0012;0,0013;0,0022;0,0014;0,0009;0,0003;0,0004;0,0002;0,0001;0,0001;0,0002;0,0002;0,0006;0,0002;0,0002;0,0008;0,0006;0,0002;0,0004;0,0007;0,0008;0,0006;0,0013;0,0015
Italy;Saint Helena;Import;Import Partner Share (%);0;;0;;0;0;;0,0001;0;0,0001;0,0001;0;0;;0;0;;0;;0;0;;0;0;0,0001;0
Italy;Saint Pierre and Miquelon;Import;Import Partner Share (%);0,0003;0,0001;0,0018;0,0029;0;0,0001;0;0,0001;0,0001;0;0;0;0;0;;;;0;0;0;;0;0;;;0
Italy;Samoa;Import;Import Partner Share (%);0;;;0;;0;0;0;0,0001;0,0002;0,0002;0,0002;;;0;;0;0;;;0;0;0;;;0
Italy;Sao Tome and Principe;Import;Import Partner Share (%);0,0001;0,0001;0,0002;0,0005;0,0006;0,0004;0,0002;0;0;0;0,0001;0;0;0;0;0;0;0,0001;0;0;0;0,0001;0,0001;0,0001;0;0
Italy;Saudi Arabia;Import;Import Partner Share (%);0,882;0,7894;0,9074;1,0332;0,6411;0,5305;0,843;0,8105;0,7262;0,8373;1,0269;1,3702;1,2019;0,9711;1,1195;0,6575;0,8805;1,7484;1,956;1,5235;1,1726;0,9047;0,6961;0,8617;1,2063;0,8967
Italy;Senegal;Import;Import Partner Share (%);0,0355;0,0408;0,0365;0,0292;0,032;0,0583;0,0352;0,0347;0,0449;0,0387;0,025;0,0187;0,0206;0,0219;0,0183;0,018;0,0162;0,0246;0,0199;0,015;0,0182;0,0225;0,0186;0,0188;0,024;0,0238
Italy;Serbia, FR(Serbia/Montenegro);Import;Import Partner Share (%);0,0016;;0,1181;0,2215;0,1873;0,0862;0,1125;0,1607;0,196;0,2009;0,1997;0,2223;0,2117;0,22;0,1954;0,2208;0,2356;0,2343;0,2493;0,4677;0,5123;0,4963;0,4856;0,4515;0,427;0,3756
Italy;Seychelles;Import;Import Partner Share (%);0,0019;0,0001;0,0022;0,0102;0,008;0,011;0,0075;0,0105;0,0116;0,0159;0,0086;0,009;0,0103;0,0041;0,0058;0,0093;0,0084;0,007;0,0101;0,0136;0,014;0,0098;0,0129;0,0105;0,0096;0,0066
Italy;Sierra Leone;Import;Import Partner Share (%);0,0003;0,0001;0,0001;0,0002;0,0003;0;0;0,0002;0,0013;0,0005;0,0007;0;0,0003;0,0001;0,0001;0,0007;0,0002;0,0005;0,0001;0,0003;0,0002;0,0001;0,0002;0,0001;0,0001;0,0002
Italy;Singapore;Import;Import Partner Share (%);0,3048;0,3066;0,2346;0,2045;0,2188;0,181;0,185;0,1551;0,1166;0,1106;0,0945;0,0973;0,0745;0,0724;0,0621;0,0617;0,063;0,0706;0,0671;0,0631;0,064;0,0681;0,0713;0,0832;0,097;0,0974
Italy;Slovak Republic;Import;Import Partner Share (%);0,2181;0,2777;0,2766;0,2837;0,3681;0,4412;0,4452;0,4668;0,4502;0,4022;0,4676;0,5318;0,5978;0,6916;0,6514;0,7367;0,6946;0,7068;0,7041;0,7899;0,8223;0,8353;0,8955;1,1247;0,9705;0,7986
Italy;Slovenia;Import;Import Partner Share (%);0,5442;0,5834;0,5236;0,5815;0,5687;0,5259;0,5096;0,5368;0,5578;0,6206;0,5669;0,5582;0,5541;0,6173;0,5938;0,597;0,5889;0,6312;0,6845;0,6997;0,7624;0,71;0,7222;0,7625;0,7745;0,7772
Italy;Solomon Islands;Import;Import Partner Share (%);0,0002;0;0,0009;;0,0001;0,0001;;0;0;0,0001;0,0012;0,0025;0,0026;0,0025;0,0027;0,0029;0,0032;0,0042;0,006;0,0065;0,0093;0,0108;0,0083;0,0094;0,0111;0,0125
Italy;Somalia;Import;Import Partner Share (%);0,0106;0,011;0,01;0,0117;0,0044;0,0002;0,0001;0,0008;0,0007;0,0003;0;0,0001;0,0002;0,0002;0,0001;0;0,0001;0,0003;0,0002;0,0001;0,0001;0,0001;0,0002;0,0001;0,0001;0,0001
Italy;South Africa;Import;Import Partner Share (%);1,3134;0,0622;1,1793;1,3369;1,1193;1,0821;0,9466;0,7654;0,7785;0,5821;0,704;0,7728;0,6501;0,7297;0,6902;0,5498;0,5289;0,4969;0,4715;0,4285;0,4697;0,4751;0,362;0,3179;0,3395;0,3491
Italy;South Georgia and the South Sa;Import;Import Partner Share (%);;;;;;;;;;;;0,0008;;;;;;;0;;;;;;0;
Italy;Spain;Import;Import Partner Share (%);3,8802;4,0018;4,1715;4,7247;4,5388;4,3609;4,1653;4,2379;4,6302;4,8326;4,6476;4,2311;4,2443;4,3298;4,3399;4,4082;4,549;4,5035;4,4636;4,5306;4,8291;5,0159;5,3915;5,3264;4,8726;5,4206
Italy;Special Categories;Import;Import Partner Share (%);0;;0;;0;0;;;;;;;;;;0;;;0;;;;;;0;
Italy;Sri Lanka;Import;Import Partner Share (%);0,0343;0,0364;0,0331;0,0365;0,0352;0,0304;0,0286;0,0291;0,0265;0,0354;0,0394;0,0444;0,0617;0,0753;0,08;0,1074;0,0985;0,0992;0,0926;0,0879;0,1108;0,0989;0,0924;0,099;0,1019;0,1003
Italy;St. Kitts and Nevis;Import;Import Partner Share (%);0;0;0,0001;0,0002;0,0002;0;0;0;0;0;0,0003;0;0;0;0;;0;;0;0;0;0;0;0;;0,0006
Italy;St. Lucia;Import;Import Partner Share (%);0,0007;0,0003;0;;0;0;0;0;0;0,0001;0,0003;0;0,0001;0;0;0;0;0;0,0001;0,0001;0,0001;0,0001;0;0,0001;0;0
Italy;St. Vincent and the Grenadines;Import;Import Partner Share (%);0,0006;;0,0018;0,0033;0,0007;0,0003;0,0009;0,001;0,0003;0,0023;0,0145;0,0207;0,0089;0,005;0,004;0,0012;0;0,0002;0,0001;0,001;0,0008;0;0,0007;0;0,0013;0,0019
Italy;Sudan;Import;Import Partner Share (%);;;;;;;;;;;;;;;;;;;0,004;0,0043;0,0051;0,0043;0,0044;0,0059;0,0039;0,0084
Italy;Suriname;Import;Import Partner Share (%);0,001;0;0;0;0,0001;0;0;0;0,0003;0,0091;0,0002;0,002;0,0002;0,0033;0,0001;0,0001;0;0,0001;0;0,0001;0,0001;0,0001;0,0005;0,0002;0,0003;0,0005
Italy;Sweden;Import;Import Partner Share (%);1,2588;1,3866;1,3866;1,3926;1,5302;1,5532;1,4761;1,3347;1,3505;1,3455;1,3411;1,1958;1,1252;1,1172;1,0766;0,9566;0,9425;0,8906;0,8447;0,8598;0,9146;0,9421;0,979;0,9394;1,0468;1,0499
Italy;Switzerland;Import;Import Partner Share (%);4,9144;4,5414;4,2534;3,8978;4,087;3,3556;2,9646;3,6641;3,7501;3,471;3,2968;3,0223;2,9524;2,9821;2,9568;3,5159;2,7804;2,809;2,8878;2,949;2,915;2,9057;2,8883;2,7961;2,5736;2,5781
Italy;Syrian Arab Republic;Import;Import Partner Share (%);0,2863;0,305;0,3774;0,3678;0,1906;0,2245;0,2817;0,4692;0,4596;0,2916;0,2611;0,2963;0,2034;0,2484;0,2142;0,1416;0,3085;0,239;0,016;0,0076;0,0047;0,0061;0,0021;0,0018;0,0018;0,0011
Italy;Tajikistan;Import;Import Partner Share (%);0,0352;0,0225;0,0335;0,0148;0,0156;0,0071;0,0053;0,0095;0,0103;0,0172;0,0168;0,0104;0,0116;0,0213;0,0216;0,0082;0,0066;0,0118;0,0097;0,0065;0,0145;0,0121;0,0196;0,0051;0,0035;0,0037
